Local authority,Library name,Address 1,Address 2,Address 3,Postcode,Unique property reference number,Statutory,Library type,Year opened,Year closed,Monday staffed hours,Tuesday staffed hours,Wednesday staffed hours,Thursday staffed hours,Friday staffed hours,Saturday staffed hours,Sunday staffed hours,Monday unstaffed hours,Tuesday unstaffed hours,Wednesday unstaffed hours,Thursday unstaffed hours,Friday unstaffed hours,Saturday unstaffed hours,Sunday unstaffed hours,Special hours,Co-located,Co-located with,Notes,URL,Email address
"Herefordshire, County of",Tring Library,High Street,Tring,Hertfordshire,HP23 4AF,200004058756,No,LAL,,,09:30-18:00,13:00-18:00,00:00-00:00,13:00-18:00,09:30-18:00,09:30-16:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://www.hertfordshire.gov.uk/,libraries.information@hertfordshire.gov.uk
"Herefordshire, County of",Waltham Cross Library,123 High Street,Waltham Cross,Hertfordshire,EN8 7AN,148012219,No,LAL,,,09:00-17:30,09:00-17:30,09:00-17:30,09:00-17:30,09:00-17:30,09:00-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,Broxbourn Borough Council One Stop Shop,,https://www.hertfordshire.gov.uk/,libraries.information@hertfordshire.gov.uk
"Herefordshire, County of",Ware Library,87 High Street,Ware,Hertfordshire,SG12 9AD,100081249276,No,LAL,,,10:00-17:30,10:00-17:30,14:00-17:30,00:00-00:00,10:00-17:30,10:00-17:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://www.hertfordshire.gov.uk/,libraries.information@hertfordshire.gov.uk
"Herefordshire, County of",Watford Central Library,Hempstead Road,Watford,Hertfordshire,WD17 3EU,100081283035,No,LAL,,,09:30-18:00,09:30-19:00,09:30-18:00,09:30-19:00,09:30-18:00,09:30-16:00,13:00-17:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,Significant refurbishment in 2016,https://www.hertfordshire.gov.uk/,libraries.information@hertfordshire.gov.uk
"Herefordshire, County of",Welwyn Community Library,"Civic Centre, Prospect Place",Welwyn,Hertfordshire,AL6 9ER,100081156272,No,CRL,,,14:00-18:00,14:00-18:00,14:00-18:00,00:00-00:00,14:00-18:00,09:00-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,On same site as Community Centre,,https://www.hertfordshire.gov.uk/,libraries.information@hertfordshire.gov.uk
"Herefordshire, County of",Welwyn Garden City Central Library & Information Service,Campus West,Welwyn Garden City,Hertfordshire,AL8 6AJ,200003856291,No,LAL,,,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,10:00-17:00,13:00-17:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,Significant refurbishment in 2012,https://www.hertfordshire.gov.uk/,libraries.information@hertfordshire.gov.uk
"Herefordshire, County of",Weobley,"Old Police Court, Back Lane",Weobley,Herefordshire,HR4 8SG,200002635030,No,CRL,,,10:00-13:00,00:00-00:00,00:00-00:00,15:00-18:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,"Independent, Community run Museum",,https://www.herefordshire.gov.uk/directory_record/32/weobley_library,weobleylibrary@herefordshire.gov.uk
"Herefordshire, County of",Wheathampstead Community Library,"Memorial Hall, Marford Road",Wheathampstead,Hertfordshire,AL4 8AY,,No,LAL,,2019,,,,,,,,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,Closed and relocated to new site,,
"Herefordshire, County of",Wheathampstead Community Library,Marford Road,Wheathampstead,Hertfordshire,AL4 8AY,100081154673,No,CRL,2019,,14:00-18:00,14:00-18:00,14:00-18:00,14:00-18:00,00:00-00:00,09:00-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,Fire Station,Reopened on new site,https://www.hertfordshire.gov.uk/,libraries.information@hertfordshire.gov.uk
"Herefordshire, County of",Woodhall Library,Cole Green Lane,Welwyn Garden City,Hertfordshire,AL7 3JA,100081157200,No,LAL,,,09:00-18:00,14:00-18:00,00:00-00:00,14:00-18:00,09:00-18:00,09:00-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://www.hertfordshire.gov.uk/,libraries.information@hertfordshire.gov.uk
